"Condition","Model","Pathway","Score"
"KD","Claude","GOBP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS",102.558194990424
"KD","Claude","GOBP_CARBOHYDRATE_HOMEOSTASIS",91.040601513192
"KD","Claude","GOBP_CARBOHYDRATE_METABOLIC_PROCESS",77.7444028234555
"KD","Claude","GOBP_CARBOHYDRATE_TRANSMEMBRANE_TRANSPORT",93.6415295262218
"KD","Claude","GOBP_CARBOHYDRATE_TRANSPORT",93.6415295262218
"KD","Claude","GOBP_CARDIAC_CELL_DEVELOPMENT",62.754471441115
"KD","Claude","GOBP_CARDIAC_CHAMBER_DEVELOPMENT",70.451833494037
"KD","Claude","GOBP_CARDIAC_CHAMBER_MORPHOGENESIS",81.2455049593705
"KD","Claude","GOBP_CARDIAC_CONDUCTION_SYSTEM_DEVELOPMENT",17.415439405509
"KD","Claude","GOBP_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",-47.0289737839489
"KD","Claude","GOBP_CARDIAC_MUSCLE_CELL_DIFFERENTIATION",68.5273667373211
"KD","Claude","GOBP_CARDIAC_MUSCLE_CONTRACTION",85.7416340192969
"KD","Claude","GOBP_CARDIAC_MUSCLE_TISSUE_MORPHOGENESIS",95.06244919828
"KD","Claude","GOBP_CARDIAC_SEPTUM_DEVELOPMENT",-30.6311839028154
"KD","Claude","GOBP_CARDIAC_SEPTUM_MORPHOGENESIS",-44.1295641139089
"KD","Claude","GOBP_CARDIAC_VENTRICLE_DEVELOPMENT",76.5718518309357
"KD","Claude","GOBP_CARDIAC_VENTRICLE_MORPHOGENESIS",78.6351221927786
"KD","Claude","GOBP_CARDIOCYTE_DIFFERENTIATION",59.0829799762635
"KD","Claude","GOBP_CARTILAGE_DEVELOPMENT",19.3607936824475
"KD","Claude","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION",154.844952850592
"KD","Claude","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_CYTOKINE_PRODUCTION",217.602572386694
"KD","Claude","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_DIFFERENTIATION",165.245139429685
"KD","Claude","GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_PROLIFERATION",115.089660828299
"KD","Claude","GOBP_CD4_POSITIVE_OR_CD8_POSITIVE_ALPHA_BETA_T_CELL_LINEAGE_COMMITMENT",192.036049151101
"KD","Claude","GOBP_CELLULAR_CATABOLIC_PROCESS",97.7541137824655
"KD","Claude","GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS",130.642557995385
"KD","Claude","GOBP_CELLULAR_COMPONENT_DISASSEMBLY",85.0560434501194
"KD","Claude","GOBP_CELLULAR_COMPONENT_MORPHOGENESIS",48.0031040708377
"KD","Claude","GOBP_CELLULAR_DEFENSE_RESPONSE",103.772608794001
"KD","Claude","GOBP_CELLULAR_EXTRAVASATION",177.957523135757
"KD","Claude","GOBP_CELLULAR_HOMEOSTASIS",129.869797814768
"KD","Claude","GOBP_CELLULAR_KETONE_METABOLIC_PROCESS",19.0146876140452
"KD","Claude","GOBP_CELLULAR_LIPID_METABOLIC_PROCESS",49.4860442416811
"KD","Claude","GOBP_CELLULAR_OXIDANT_DETOXIFICATION",75.8087519298749
"KD","Claude","GOBP_CELLULAR_PROCESS_INVOLVED_IN_REPRODUCTION_IN_MULTICELLULAR_ORGANISM",-3.69963002305883
"KD","Claude","GOBP_CELLULAR_RESPIRATION",182.905232500571
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_ABIOTIC_STIMULUS",145.187396562707
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_ACID_CHEMICAL",104.914032911492
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_AMYLOID_BETA",161.233445661711
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS",170.071404507073
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION",104.867155316334
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_CARBOHYDRATE_STIMULUS",27.3795432375575
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS",102.462467089721
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_DECREASED_OXYGEN_LEVELS",29.3425445877963
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_DSRNA",242.468275406496
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_EXTERNAL_STIMULUS",113.228311808758
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_EXTRACELLULAR_STIMULUS",28.425419514747
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS",210.51505850271
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_HEAT",82.9929951430732
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS",130.661676171579
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_HYDROGEN_PEROXIDE",106.145504463326
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE",71.6178052221108
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS",138.726880093486
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_INTERFERON_BETA",253.792565848639
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_INTERLEUKIN_1",217.451271281588
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_KETONE",-2.90590124376666
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_LIPID",161.861022207991
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_LIPOPROTEIN_PARTICLE_STIMULUS",135.834585418939
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_MECHANICAL_STIMULUS",165.545453119714
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_NITROGEN_COMPOUND",139.348985444772
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND",118.154432804654
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_OXIDATIVE_STRESS",93.7870066424849
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND",129.255126628661
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_OXYGEN_LEVELS",26.901911604547
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_PEPTIDE",154.44002676701
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS",161.945450648621
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_RADIATION",57.0292268068375
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES",115.014468134528
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_SALT",59.236938223997
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_STARVATION",-4.08757454585793
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS",69.4719504257446
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_STRESS",97.6491089378661
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_TOXIC_SUBSTANCE",96.7494980206564
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON",221.407024908427
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS",176.482428355943
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_VIRUS",202.530326226496
"KD","Claude","GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS",142.530006905607
"KD","Claude","GOBP_CELLULAR_SENESCENCE",-53.0489207343806
"KD","Claude","GOBP_CELL_ACTIVATION",142.056154233716
"KD","Claude","GOBP_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",151.180471615105
"KD","Claude","GOBP_CELL_ADHESION",125.722316222806
"KD","Claude","GOBP_CELL_ADHESION_MEDIATED_BY_INTEGRIN",133.940639793534
"KD","Claude","GOBP_CELL_CELL_ADHESION",144.133345016199
"KD","Claude","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",153.344011441866
"KD","Claude","GOBP_CELL_CELL_JUNCTION_ASSEMBLY",171.656512250598
"KD","Claude","GOBP_CELL_CELL_JUNCTION_ORGANIZATION",122.688052421931
"KD","Claude","GOBP_CELL_CELL_SIGNALING",128.224953837639
"KD","Claude","GOBP_CELL_CELL_SIGNALING_BY_WNT",61.8782806673909
"KD","Claude","GOBP_CELL_CHEMOTAXIS",156.036475097338
"KD","Claude","GOBP_CELL_CYCLE",50.9746110606686
"KD","Claude","GOBP_CELL_CYCLE_PHASE_TRANSITION",25.5330210183913
"KD","Claude","GOBP_CELL_CYCLE_PROCESS",36.3389034127705
"KD","Claude","GOBP_CELL_DIVISION",89.4951155683388
"KD","Claude","GOBP_CELL_FATE_COMMITMENT",89.1267653050411
"KD","Claude","GOBP_CELL_GROWTH",39.4836914561222
"KD","Claude","GOBP_CELL_JUNCTION_ASSEMBLY",127.457149920349
"KD","Claude","GOBP_CELL_JUNCTION_DISASSEMBLY",104.74458999872
"KD","Claude","GOBP_CELL_JUNCTION_ORGANIZATION",112.252181068394
"KD","Claude","GOBP_CELL_KILLING",102.594534633598
"KD","Claude","GOBP_CELL_MATRIX_ADHESION",117.246023247849
"KD","Claude","GOBP_CELL_MATURATION",139.394307271434
"KD","Claude","GOBP_CELL_MIGRATION_INVOLVED_IN_SPROUTING_ANGIOGENESIS",60.5673412074236
"KD","Claude","GOBP_CELL_MORPHOGENESIS",55.5139834062844
"KD","Claude","GOBP_CELL_MORPHOGENESIS_INVOLVED_IN_NEURON_DIFFERENTIATION",2.3340496345819
"KD","Claude","GOBP_CELL_MOTILITY",124.657622503212
"KD","Claude","GOBP_CELL_PART_MORPHOGENESIS",-2.26064703405115
"KD","Claude","GOBP_CELL_PROJECTION_ASSEMBLY",-35.2876859224227
"KD","Claude","GOBP_CELL_PROJECTION_ORGANIZATION",40.9767636710844
"KD","Claude","GOBP_CELL_PROLIFERATION_INVOLVED_IN_KIDNEY_DEVELOPMENT",100.179897099482
"KD","Claude","GOBP_CELL_RECOGNITION",32.1688935882581
"KD","Claude","GOBP_CELL_SUBSTRATE_ADHESION",123.724342501648
"KD","Claude","GOBP_CELL_SUBSTRATE_JUNCTION_ORGANIZATION",97.3738663438154
"KD","Claude","GOBP_CELL_SURFACE_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",126.877548333779
"KD","Claude","GOBP_CENTRAL_NERVOUS_SYSTEM_DEVELOPMENT",112.527498387574
"KD","Claude","GOBP_CHEMICAL_HOMEOSTASIS",129.329637241737
"KD","Claude","GOBP_CHEMOKINE_C_X_C_MOTIF_LIGAND_2_PRODUCTION",194.141895610789
"KD","Claude","GOBP_CHEMOKINE_PRODUCTION",165.242292514308
"KD","Claude","GOBP_CHONDROCYTE_DIFFERENTIATION",-23.6368746262338
"KD","Claude","GOBP_CHROMATIN_REMODELING",50.1257691681656
"KD","Claude","GOBP_CHROMOSOME_ORGANIZATION",10.1576133479269
"KD","Claude","GOBP_CHRONIC_INFLAMMATORY_RESPONSE",244.356331515285
"KD","Claude","GOBP_CIRCADIAN_RHYTHM",108.529460161859
"KD","Claude","GOBP_CIRCULATORY_SYSTEM_DEVELOPMENT",105.753283792513
"KD","Claude","GOBP_CIRCULATORY_SYSTEM_PROCESS",102.317410321298
"KD","Claude","GOBP_COGNITION",74.2403878736121
"KD","Claude","GOBP_COLLAGEN_BIOSYNTHETIC_PROCESS",48.6190107606325
"KD","Claude","GOBP_COLLAGEN_CATABOLIC_PROCESS",28.169736036285
"KD","Claude","GOBP_COLLAGEN_METABOLIC_PROCESS",29.827293170759
"KD","Claude","GOBP_COLUMNAR_CUBOIDAL_EPITHELIAL_CELL_DIFFERENTIATION",83.35482344211
"KD","Claude","GOBP_COMPLEMENT_ACTIVATION",89.0636880567492
"KD","Claude","GOBP_COMPLEMENT_ACTIVATION_ALTERNATIVE_PATHWAY",124.947444935959
"KD","Claude","GOBP_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY",83.0695197196844
"KD","Claude","GOBP_COMPLEMENT_DEPENDENT_CYTOTOXICITY",171.782707089118
"KD","Claude","GOBP_CONNECTIVE_TISSUE_DEVELOPMENT",16.0349254732217
"KD","Claude","GOBP_CORONARY_VASCULATURE_DEVELOPMENT",33.4059926454443
"KD","Claude","GOBP_CYTOKINE_MEDIATED_SIGNALING_PATHWAY",183.075548810593
"KD","Claude","GOBP_CYTOKINE_PRODUCTION",142.981965455024
"KD","Claude","GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE",173.497910531139
"KD","Claude","GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_INFLAMMATORY_RESPONSE",181.357042116621
"KD","Claude","GOBP_CYTOSKELETON_ORGANIZATION",83.3751373837658
"KD","Claude","GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY",171.225651567612
"KD","Claude","GOBP_DEFENSE_RESPONSE",182.470322734223
"KD","Claude","GOBP_DEFENSE_RESPONSE_TO_BACTERIUM",164.365566089088
"KD","Claude","GOBP_DEFENSE_RESPONSE_TO_FUNGUS",108.967075030164
"KD","Claude","GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM",155.561593004629
"KD","Claude","GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM",144.546572979238
"KD","Claude","GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM",174.083921858422
"KD","Claude","GOBP_DEFENSE_RESPONSE_TO_SYMBIONT",187.781176467458
"KD","Claude","GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION",88.8587888872938
"KD","Claude","GOBP_DENDRITIC_CELL_CHEMOTAXIS",135.652590892071
"KD","Claude","GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION",200.637623968532
"KD","Claude","GOBP_DENDRITIC_CELL_DIFFERENTIATION",46.7315587076547
"KD","Claude","GOBP_DENDRITIC_CELL_MIGRATION",118.243200638912
"KD","Claude","GOBP_DEPHOSPHORYLATION",125.615065945706
"KD","Claude","GOBP_DETECTION_OF_BIOTIC_STIMULUS",135.710899604827
"KD","Claude","GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS",126.403820068384
"KD","Claude","GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN",149.923384442853
"KD","Claude","GOBP_DETECTION_OF_OTHER_ORGANISM",151.897590793196
"KD","Claude","GOBP_DETECTION_OF_STIMULUS",118.351634475338
"KD","Claude","GOBP_DETOXIFICATION",53.4840715133822
"KD","Claude","GOBP_DEVELOPMENTAL_CELL_GROWTH",0.11935791005385
"KD","Claude","GOBP_DEVELOPMENTAL_GROWTH",-16.2362842554707
"KD","Claude","GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS",-4.74403405321323
"KD","Claude","GOBP_DEVELOPMENTAL_MATURATION",110.870345963518
"KD","Claude","GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION",56.6177766816829
"KD","Claude","GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS",95.3845108816317
"KD","Claude","GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS",98.9500531559881
"KD","Claude","GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT",59.7661238774423
"KD","Claude","GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM",74.0371600640322
"KD","Claude","GOBP_DNA_BIOSYNTHETIC_PROCESS",20.6314236677312
"KD","Claude","GOBP_DNA_DAMAGE_RESPONSE",99.63314002458
"KD","Claude","GOBP_DNA_METABOLIC_PROCESS",67.7701022277246
"KD","Claude","GOBP_DNA_RECOMBINATION",88.8658951223045
"KD","Claude","GOBP_EAR_DEVELOPMENT",42.7235973369525
"KD","Claude","GOBP_EMBRYONIC_APPENDAGE_MORPHOGENESIS",-93.3744294419639
"KD","Claude","GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT",22.4660093675865
"KD","Claude","GOBP_EMBRYONIC_MORPHOGENESIS",53.234464132116
"KD","Claude","GOBP_EMBRYONIC_ORGAN_DEVELOPMENT",70.9968843351184
"KD","Claude","GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS",8.26163995055737
"KD","Claude","GOBP_EMBRYONIC_PLACENTA_DEVELOPMENT",38.0349949665864
"KD","Claude","GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT",-89.1049903839619
"KD","Claude","GOBP_EMBRYO_DEVELOPMENT",58.6489051441552
"KD","Claude","GOBP_EMBRYO_DEVELOPMENT_ENDING_IN_BIRTH_OR_EGG_HATCHING",42.9784598918338
"KD","Claude","GOBP_EMBRYO_IMPLANTATION",158.2580166772
"KD","Claude","GOBP_ENDOCARDIAL_CUSHION_DEVELOPMENT",-21.3385077925721
"KD","Claude","GOBP_ENDOCARDIAL_CUSHION_FORMATION",-49.8549746322643
"KD","Claude","GOBP_ENDOCARDIAL_CUSHION_MORPHOGENESIS",-14.1309088629041
"KD","Claude","GOBP_ENDOCRINE_PROCESS",89.302040552581
"KD","Claude","GOBP_ENDOCRINE_SYSTEM_DEVELOPMENT",73.2711872350425
"KD","Claude","GOBP_ENDOCYTOSIS",131.592827574805
"KD","Claude","GOBP_ENDODERM_DEVELOPMENT",-11.5477857325823
"KD","Claude","GOBP_ENDODERM_FORMATION",37.8488992123027
"KD","Claude","GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",219.62025840388
"KD","Claude","GOBP_ENDOMEMBRANE_SYSTEM_ORGANIZATION",45.2078610452822
"KD","Claude","GOBP_ENDOTHELIAL_CELL_APOPTOTIC_PROCESS",232.700863108813
"KD","Claude","GOBP_ENDOTHELIAL_CELL_DEVELOPMENT",228.521480634991
"KD","Claude","GOBP_ENDOTHELIAL_CELL_MIGRATION",128.139883525036
"KD","Claude","GOBP_ENDOTHELIAL_CELL_PROLIFERATION",155.807549606739
"KD","Claude","GOBP_ENDOTHELIUM_DEVELOPMENT",170.889637104371
"KD","Claude","GOBP_ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS",162.806556888254
"KD","Claude","GOBP_ENTRY_INTO_HOST",62.2984488223083
"KD","Claude","GOBP_ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY",94.7291151545211
"KD","Claude","GOBP_EOSINOPHIL_MIGRATION",187.188656441978
"KD","Claude","GOBP_EPIDERMAL_CELL_DIFFERENTIATION",31.3868711684277
"KD","Claude","GOBP_EPIDERMIS_DEVELOPMENT",84.0613223538577
"KD","Claude","GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION",-22.9450010964537
"KD","Claude","GOBP_EPITHELIAL_CELL_APOPTOTIC_PROCESS",176.714906359713
"KD","Claude","GOBP_EPITHELIAL_CELL_DEVELOPMENT",193.699109743049
"KD","Claude","GOBP_EPITHELIAL_CELL_DIFFERENTIATION",122.278522575254
"KD","Claude","GOBP_EPITHELIAL_CELL_PROLIFERATION",109.490480214519
"KD","Claude","GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",23.1084636639582
"KD","Claude","GOBP_EPITHELIAL_TUBE_FORMATION",51.2469771343569
"KD","Claude","GOBP_EPITHELIAL_TUBE_MORPHOGENESIS",68.7449034412997
"KD","Claude","GOBP_EPITHELIUM_DEVELOPMENT",107.554841435114
"KD","Claude","GOBP_ERBB_SIGNALING_PATHWAY",34.7963231507666
"KD","Claude","GOBP_ERK1_AND_ERK2_CASCADE",126.840263347218
"KD","Claude","GOBP_ERYTHROCYTE_HOMEOSTASIS",101.87976206666
"KD","Claude","GOBP_ESTABLISHMENT_OF_ENDOTHELIAL_BARRIER",237.709297284842
"KD","Claude","GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION",42.0680039847296
"KD","Claude","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION",120.216776555901
"KD","Claude","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE",36.505092043422
"KD","Claude","GOBP_ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_ORGANELLE",87.2851467591666
"KD","Claude","GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY",63.0283378610314
"KD","Claude","GOBP_EXECUTION_PHASE_OF_APOPTOSIS",69.0893719177919
"KD","Claude","GOBP_EXOCRINE_SYSTEM_DEVELOPMENT",5.79944750800837
"KD","Claude","GOBP_EXOCYTOSIS",122.964070763687
"KD","Claude","GOBP_EXPORT_FROM_CELL",128.709711616785
"KD","Claude","GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION",56.980247652945
"KD","Claude","GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY",104.79822430443
"KD","Claude","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY",114.400712144298
"KD","Claude","GOBP_EXTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_VIA_DEATH_DOMAIN_RECEPTORS",119.239999673234
"KD","Claude","GOBP_EYE_MORPHOGENESIS",100.968760687999
"KD","Claude","GOBP_FATTY_ACID_METABOLIC_PROCESS",117.707558428738
"KD","Claude","GOBP_FATTY_ACID_TRANSPORT",160.078194994721
"KD","Claude","GOBP_FAT_CELL_DIFFERENTIATION",13.0289873887915
"KD","Claude","GOBP_FEMALE_GAMETE_GENERATION",89.6743404266293
"KD","Claude","GOBP_FEMALE_SEX_DIFFERENTIATION",95.3845108816317
"KD","Claude","GOBP_FIBRINOLYSIS",213.586656817871
"KD","Claude","GOBP_FIBROBLAST_PROLIFERATION",-34.4165366906346
"KD","Claude","GOBP_FOAM_CELL_DIFFERENTIATION",168.777462690862
"KD","Claude","GOBP_FOCAL_ADHESION_ASSEMBLY",120.088342646691
"KD","Claude","GOBP_FOREBRAIN_DEVELOPMENT",-39.9755747835071
"KD","Claude","GOBP_FORMATION_OF_PRIMARY_GERM_LAYER",7.2204014829573
"KD","Claude","GOBP_GAMETE_GENERATION",7.06421069760432
"KD","Claude","GOBP_GASTRULATION",37.3005634295476
"KD","Claude","GOBP_GENERATION_OF_NEURONS",54.2552964258575
"KD","Claude","GOBP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY",69.2957737182929
"KD","Claude","GOBP_GERM_CELL_DEVELOPMENT",28.8965369865328
"KD","Claude","GOBP_GLAND_DEVELOPMENT",68.814064269103
"KD","Claude","GOBP_GLAND_MORPHOGENESIS",58.8470423864552
"KD","Claude","GOBP_GLIAL_CELL_ACTIVATION",223.831115659626
"KD","Claude","GOBP_GLIAL_CELL_DEVELOPMENT",281.846034636081
"KD","Claude","GOBP_GLIAL_CELL_DIFFERENTIATION",218.310745540668
"KD","Claude","GOBP_GLIAL_CELL_MIGRATION",105.157496900322
"KD","Claude","GOBP_GLIAL_CELL_PROLIFERATION",161.070882241301
"KD","Claude","GOBP_GLIOGENESIS",194.869942551366
"KD","Claude","GOBP_GLOMERULAR_MESANGIUM_DEVELOPMENT",10.4559418478519
"KD","Claude","GOBP_GLOMERULUS_DEVELOPMENT",104.441472123306
"KD","Claude","GOBP_GLUCOSE_IMPORT",-7.27912090108708
"KD","Claude","GOBP_GLUCOSE_METABOLIC_PROCESS",25.1829564499608
"KD","Claude","GOBP_GLYCEROLIPID_BIOSYNTHETIC_PROCESS",36.0585495013595
"KD","Claude","GOBP_GLYCEROLIPID_METABOLIC_PROCESS",10.3709153079458
"KD","Claude","GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",26.1287230628631
"KD","Claude","GOBP_GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS",0.13367319705867
"KD","Claude","GOBP_GLYCOLYTIC_PROCESS",24.407671904827
"KD","Claude","GOBP_GRANULOCYTE_ACTIVATION",190.799611233231
"KD","Claude","GOBP_GRANULOCYTE_CHEMOTAXIS",152.328022035971
"KD","Claude","GOBP_GRANULOCYTE_MIGRATION",174.069231355323
"KD","Claude","GOBP_GROWTH",20.8992853029284
"KD","Claude","GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",155.34784985665
"KD","Claude","GOBP_HEAD_DEVELOPMENT",-6.52053034265163
"KD","Claude","GOBP_HEART_DEVELOPMENT",72.4329416624452
"KD","Claude","GOBP_HEART_GROWTH",24.8194899317127
"KD","Claude","GOBP_HEART_MORPHOGENESIS",78.9533710072888
"KD","Claude","GOBP_HEART_PROCESS",96.3119643643001
"KD","Claude","GOBP_HEART_TRABECULA_MORPHOGENESIS",-26.0839234948191
"KD","Claude","GOBP_HEART_VALVE_DEVELOPMENT",64.2224547527291
"KD","Claude","GOBP_HEART_VALVE_MORPHOGENESIS",35.7088568369288
"KD","Claude","GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT",103.486728137112
"KD","Claude","GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",4.68164791107085
"KD","Claude","GOBP_HEMOPOIESIS",129.004752350133
"KD","Claude","GOBP_HEMOSTASIS",192.086865477314
"KD","Claude","GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT",116.920767690323
"KD","Claude","GOBP_HETEROCYCLE_CATABOLIC_PROCESS",69.1200450223986
"KD","Claude","GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES",177.213844353616
"KD","Claude","GOBP_HETEROTYPIC_CELL_CELL_ADHESION",180.381677344555
"KD","Claude","GOBP_HINDBRAIN_DEVELOPMENT",-37.4353745646899
"KD","Claude","GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS",99.3365638436638
"KD","Claude","GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE",43.6828906529
"KD","Claude","GOBP_HOMEOSTATIC_PROCESS",124.125140311731
"KD","Claude","GOBP_HOMOTYPIC_CELL_CELL_ADHESION",191.198357807539
"KD","Claude","GOBP_HORMONE_METABOLIC_PROCESS",59.2717956292979
"KD","Claude","GOBP_HORMONE_TRANSPORT",159.355979968501
"KD","Claude","GOBP_HUMORAL_IMMUNE_RESPONSE",130.707106248672
"KD","Claude","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",91.3601911898234
"KD","Claude","GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS",143.446977017986
"KD","Claude","GOBP_ICOSANOID_METABOLIC_PROCESS",163.262811707295
"KD","Claude","GOBP_IMMUNE_EFFECTOR_PROCESS",137.500246183734
"KD","Claude","GOBP_IMMUNE_RESPONSE_REGULATING_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY",88.2714342110237
"KD","Claude","GOBP_IMMUNE_RESPONSE_REGULATING_SIGNALING_PATHWAY",120.112967624512
"KD","Claude","GOBP_IMMUNE_RESPONSE_TO_TUMOR_CELL",114.001249662187
"KD","Claude","GOBP_IMMUNE_SYSTEM_DEVELOPMENT",96.660679357999
"KD","Claude","GOBP_IMMUNOGLOBULIN_PRODUCTION",139.501606797616
"KD","Claude","GOBP_IMMUNOGLOBULIN_PRODUCTION_INVOLVED_IN_IMMUNOGLOBULIN_MEDIATED_IMMUNE_RESPONSE",135.071337164163
