"","Seed","OffList","Filled","OffPct","Model","Condition","PromptLength","CondPrompt"
"1111","seed_11_all",10,207,4.83091787439614,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1112","seed_12_all",2,101,1.98019801980198,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1113","seed_13_all",16,205,7.80487804878049,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1114","seed_14_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1115","seed_15_all",1,18,5.55555555555556,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1116","seed_16_all",200,200,100,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1117","seed_17_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1118","seed_18_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1119","seed_19_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1120","seed_20_all",0,26,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1121","seed_21_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1122","seed_22_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1123","seed_23_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1124","seed_24_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1125","seed_25_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1126","seed_26_all",1,58,1.72413793103448,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1127","seed_27_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1128","seed_28_all",2,199,1.00502512562814,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1129","seed_29_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1130","seed_30_all",9,242,3.71900826446281,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1131","seed_31_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1132","seed_32_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1133","seed_33_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1134","seed_34_all",6,191,3.1413612565445,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1135","seed_35_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1136","seed_36_all",2,198,1.01010101010101,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1137","seed_37_all",69,204,33.8235294117647,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1138","seed_38_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1139","seed_39_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1140","seed_40_all",0,5,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1141","seed_41_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1142","seed_42_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1143","seed_43_all",2,199,1.00502512562814,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1144","seed_44_all",0,400,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1145","seed_45_all",5,211,2.3696682464455,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1146","seed_46_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1147","seed_47_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1148","seed_48_all",0,42,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1149","seed_49_all",19,200,9.5,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1150","seed_50_all",0,27,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1151","seed_51_all",8,59,13.5593220338983,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1152","seed_52_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1153","seed_53_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1154","seed_54_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1155","seed_55_all",0,13,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1156","seed_56_all",0,16,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1157","seed_57_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1158","seed_58_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1159","seed_59_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1160","seed_60_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1161","seed_61_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1162","seed_62_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1163","seed_63_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1164","seed_64_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1165","seed_65_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1166","seed_66_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1167","seed_67_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1168","seed_68_all",3,200,1.5,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1169","seed_69_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1170","seed_70_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1171","seed_71_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1172","seed_72_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1173","seed_73_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1174","seed_74_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1175","seed_75_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1176","seed_76_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1177","seed_77_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1178","seed_78_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1179","seed_79_all",0,40,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1180","seed_80_all",0,20,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1181","seed_81_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1182","seed_82_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1183","seed_83_all",0,156,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1184","seed_84_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1185","seed_85_all",1,199,0.50251256281407,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1186","seed_86_all",77,266,28.9473684210526,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1187","seed_87_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1188","seed_88_all",0,22,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1189","seed_89_all",0,34,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1190","seed_90_all",8,219,3.65296803652968,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1191","seed_91_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1192","seed_92_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1193","seed_93_all",10,220,4.54545454545455,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1194","seed_94_all",200,200,100,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1195","seed_95_all",10,194,5.15463917525773,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1196","seed_96_all",0,13,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1197","seed_97_all",0,185,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1198","seed_98_all",0,200,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1199","seed_99_all",0,94,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1200","seed_100_all",0,25,0,"Gemini 2.5 Pro","KD/MIS-C","Short","KD/MIS-C · Short"
"1201","seed_1_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1202","seed_2_all",5,200,2.5,"ChatGPT o3","TB","Short","TB · Short"
"1203","seed_3_all",9,200,4.5,"ChatGPT o3","TB","Short","TB · Short"
"1204","seed_4_all",5,209,2.39234449760766,"ChatGPT o3","TB","Short","TB · Short"
"1205","seed_5_all",1,169,0.591715976331361,"ChatGPT o3","TB","Short","TB · Short"
"1206","seed_6_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1207","seed_7_all",3,200,1.5,"ChatGPT o3","TB","Short","TB · Short"
"1208","seed_8_all",6,200,3,"ChatGPT o3","TB","Short","TB · Short"
"1209","seed_9_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1210","seed_10_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1211","seed_11_all",5,213,2.34741784037559,"ChatGPT o3","TB","Short","TB · Short"
"1212","seed_12_all",0,201,0,"ChatGPT o3","TB","Short","TB · Short"
"1213","seed_13_all",9,182,4.94505494505495,"ChatGPT o3","TB","Short","TB · Short"
"1214","seed_14_all",1,201,0.497512437810945,"ChatGPT o3","TB","Short","TB · Short"
"1215","seed_15_all",2,234,0.854700854700855,"ChatGPT o3","TB","Short","TB · Short"
"1216","seed_16_all",2,201,0.995024875621891,"ChatGPT o3","TB","Short","TB · Short"
"1217","seed_17_all",8,208,3.84615384615385,"ChatGPT o3","TB","Short","TB · Short"
"1218","seed_18_all",5,236,2.11864406779661,"ChatGPT o3","TB","Short","TB · Short"
"1219","seed_19_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1220","seed_20_all",1,204,0.490196078431373,"ChatGPT o3","TB","Short","TB · Short"
"1221","seed_21_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1222","seed_22_all",9,200,4.5,"ChatGPT o3","TB","Short","TB · Short"
"1223","seed_23_all",7,243,2.88065843621399,"ChatGPT o3","TB","Short","TB · Short"
"1224","seed_24_all",2,232,0.862068965517241,"ChatGPT o3","TB","Short","TB · Short"
"1225","seed_25_all",3,200,1.5,"ChatGPT o3","TB","Short","TB · Short"
"1226","seed_26_all",8,229,3.49344978165939,"ChatGPT o3","TB","Short","TB · Short"
"1227","seed_27_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1228","seed_28_all",3,202,1.48514851485149,"ChatGPT o3","TB","Short","TB · Short"
"1229","seed_29_all",0,198,0,"ChatGPT o3","TB","Short","TB · Short"
"1230","seed_30_all",0,193,0,"ChatGPT o3","TB","Short","TB · Short"
"1231","seed_31_all",3,211,1.4218009478673,"ChatGPT o3","TB","Short","TB · Short"
"1232","seed_32_all",10,209,4.78468899521531,"ChatGPT o3","TB","Short","TB · Short"
"1233","seed_33_all",0,223,0,"ChatGPT o3","TB","Short","TB · Short"
"1234","seed_34_all",8,233,3.43347639484979,"ChatGPT o3","TB","Short","TB · Short"
"1235","seed_35_all",0,219,0,"ChatGPT o3","TB","Short","TB · Short"
"1236","seed_36_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1237","seed_37_all",4,255,1.56862745098039,"ChatGPT o3","TB","Short","TB · Short"
"1238","seed_38_all",6,206,2.9126213592233,"ChatGPT o3","TB","Short","TB · Short"
"1239","seed_39_all",2,202,0.99009900990099,"ChatGPT o3","TB","Short","TB · Short"
"1240","seed_40_all",0,218,0,"ChatGPT o3","TB","Short","TB · Short"
"1241","seed_41_all",16,195,8.2051282051282,"ChatGPT o3","TB","Short","TB · Short"
"1242","seed_42_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1243","seed_43_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1244","seed_44_all",0,219,0,"ChatGPT o3","TB","Short","TB · Short"
"1245","seed_45_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1246","seed_46_all",6,234,2.56410256410256,"ChatGPT o3","TB","Short","TB · Short"
"1247","seed_47_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1248","seed_48_all",6,200,3,"ChatGPT o3","TB","Short","TB · Short"
"1249","seed_49_all",6,200,3,"ChatGPT o3","TB","Short","TB · Short"
"1250","seed_50_all",0,206,0,"ChatGPT o3","TB","Short","TB · Short"
"1251","seed_51_all",3,230,1.30434782608696,"ChatGPT o3","TB","Short","TB · Short"
"1252","seed_52_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1253","seed_53_all",8,208,3.84615384615385,"ChatGPT o3","TB","Short","TB · Short"
"1254","seed_54_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1255","seed_55_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1256","seed_56_all",4,233,1.71673819742489,"ChatGPT o3","TB","Short","TB · Short"
"1257","seed_57_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1258","seed_58_all",7,200,3.5,"ChatGPT o3","TB","Short","TB · Short"
"1259","seed_59_all",5,205,2.4390243902439,"ChatGPT o3","TB","Short","TB · Short"
"1260","seed_60_all",0,172,0,"ChatGPT o3","TB","Short","TB · Short"
"1261","seed_61_all",0,208,0,"ChatGPT o3","TB","Short","TB · Short"
"1262","seed_62_all",2,239,0.836820083682008,"ChatGPT o3","TB","Short","TB · Short"
"1263","seed_63_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1264","seed_64_all",6,220,2.72727272727273,"ChatGPT o3","TB","Short","TB · Short"
"1265","seed_65_all",7,200,3.5,"ChatGPT o3","TB","Short","TB · Short"
"1266","seed_66_all",9,200,4.5,"ChatGPT o3","TB","Short","TB · Short"
"1267","seed_67_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1268","seed_68_all",6,200,3,"ChatGPT o3","TB","Short","TB · Short"
"1269","seed_69_all",4,200,2,"ChatGPT o3","TB","Short","TB · Short"
"1270","seed_70_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1271","seed_71_all",7,226,3.09734513274336,"ChatGPT o3","TB","Short","TB · Short"
"1272","seed_72_all",0,198,0,"ChatGPT o3","TB","Short","TB · Short"
"1273","seed_73_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1274","seed_74_all",4,202,1.98019801980198,"ChatGPT o3","TB","Short","TB · Short"
"1275","seed_75_all",5,205,2.4390243902439,"ChatGPT o3","TB","Short","TB · Short"
"1276","seed_76_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1277","seed_77_all",7,200,3.5,"ChatGPT o3","TB","Short","TB · Short"
"1278","seed_78_all",0,221,0,"ChatGPT o3","TB","Short","TB · Short"
"1279","seed_79_all",1,232,0.431034482758621,"ChatGPT o3","TB","Short","TB · Short"
"1280","seed_80_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1281","seed_81_all",6,200,3,"ChatGPT o3","TB","Short","TB · Short"
"1282","seed_82_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1283","seed_83_all",9,200,4.5,"ChatGPT o3","TB","Short","TB · Short"
"1284","seed_84_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1285","seed_85_all",6,206,2.9126213592233,"ChatGPT o3","TB","Short","TB · Short"
"1286","seed_86_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1287","seed_87_all",7,200,3.5,"ChatGPT o3","TB","Short","TB · Short"
"1288","seed_88_all",4,198,2.02020202020202,"ChatGPT o3","TB","Short","TB · Short"
"1289","seed_89_all",6,232,2.58620689655172,"ChatGPT o3","TB","Short","TB · Short"
"1290","seed_90_all",7,207,3.38164251207729,"ChatGPT o3","TB","Short","TB · Short"
"1291","seed_91_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1292","seed_92_all",2,198,1.01010101010101,"ChatGPT o3","TB","Short","TB · Short"
"1293","seed_93_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1294","seed_94_all",0,199,0,"ChatGPT o3","TB","Short","TB · Short"
"1295","seed_95_all",0,223,0,"ChatGPT o3","TB","Short","TB · Short"
"1296","seed_96_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1297","seed_97_all",0,200,0,"ChatGPT o3","TB","Short","TB · Short"
"1298","seed_98_all",7,200,3.5,"ChatGPT o3","TB","Short","TB · Short"
"1299","seed_99_all",7,200,3.5,"ChatGPT o3","TB","Short","TB · Short"
"1300","seed_100_all",0,198,0,"ChatGPT o3","TB","Short","TB · Short"
"1301","seed_1_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1302","seed_2_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1303","seed_3_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1304","seed_4_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1305","seed_5_all",18,200,9,"Claude Opus4","TB","Short","TB · Short"
"1306","seed_6_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1307","seed_7_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1308","seed_8_all",5,203,2.46305418719212,"Claude Opus4","TB","Short","TB · Short"
"1309","seed_9_all",13,200,6.5,"Claude Opus4","TB","Short","TB · Short"
"1310","seed_10_all",11,203,5.41871921182266,"Claude Opus4","TB","Short","TB · Short"
"1311","seed_11_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1312","seed_12_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1313","seed_13_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1314","seed_14_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1315","seed_15_all",17,198,8.58585858585859,"Claude Opus4","TB","Short","TB · Short"
"1316","seed_16_all",13,237,5.48523206751055,"Claude Opus4","TB","Short","TB · Short"
"1317","seed_17_all",13,201,6.46766169154229,"Claude Opus4","TB","Short","TB · Short"
"1318","seed_18_all",9,199,4.52261306532663,"Claude Opus4","TB","Short","TB · Short"
"1319","seed_19_all",20,202,9.9009900990099,"Claude Opus4","TB","Short","TB · Short"
"1320","seed_20_all",28,203,13.7931034482759,"Claude Opus4","TB","Short","TB · Short"
"1321","seed_21_all",8,200,4,"Claude Opus4","TB","Short","TB · Short"
"1322","seed_22_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1323","seed_23_all",26,193,13.4715025906736,"Claude Opus4","TB","Short","TB · Short"
"1324","seed_24_all",20,196,10.2040816326531,"Claude Opus4","TB","Short","TB · Short"
"1325","seed_25_all",8,204,3.92156862745098,"Claude Opus4","TB","Short","TB · Short"
"1326","seed_26_all",11,206,5.33980582524272,"Claude Opus4","TB","Short","TB · Short"
"1327","seed_27_all",13,194,6.70103092783505,"Claude Opus4","TB","Short","TB · Short"
"1328","seed_28_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1329","seed_29_all",2,207,0.966183574879227,"Claude Opus4","TB","Short","TB · Short"
"1330","seed_30_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1331","seed_31_all",9,200,4.5,"Claude Opus4","TB","Short","TB · Short"
"1332","seed_32_all",10,200,5,"Claude Opus4","TB","Short","TB · Short"
"1333","seed_33_all",7,196,3.57142857142857,"Claude Opus4","TB","Short","TB · Short"
"1334","seed_34_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1335","seed_35_all",30,203,14.7783251231527,"Claude Opus4","TB","Short","TB · Short"
"1336","seed_36_all",15,191,7.85340314136126,"Claude Opus4","TB","Short","TB · Short"
"1337","seed_37_all",4,212,1.88679245283019,"Claude Opus4","TB","Short","TB · Short"
"1338","seed_38_all",0,205,0,"Claude Opus4","TB","Short","TB · Short"
"1339","seed_39_all",9,200,4.5,"Claude Opus4","TB","Short","TB · Short"
"1340","seed_40_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1341","seed_41_all",8,200,4,"Claude Opus4","TB","Short","TB · Short"
"1342","seed_42_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1343","seed_43_all",4,200,2,"Claude Opus4","TB","Short","TB · Short"
"1344","seed_44_all",11,193,5.69948186528497,"Claude Opus4","TB","Short","TB · Short"
"1345","seed_45_all",8,198,4.04040404040404,"Claude Opus4","TB","Short","TB · Short"
"1346","seed_46_all",11,196,5.61224489795918,"Claude Opus4","TB","Short","TB · Short"
"1347","seed_47_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1348","seed_48_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1349","seed_49_all",8,200,4,"Claude Opus4","TB","Short","TB · Short"
"1350","seed_50_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1351","seed_51_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1352","seed_52_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1353","seed_53_all",12,210,5.71428571428571,"Claude Opus4","TB","Short","TB · Short"
"1354","seed_54_all",14,200,7,"Claude Opus4","TB","Short","TB · Short"
"1355","seed_55_all",12,204,5.88235294117647,"Claude Opus4","TB","Short","TB · Short"
"1356","seed_56_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1357","seed_57_all",8,200,4,"Claude Opus4","TB","Short","TB · Short"
"1358","seed_58_all",5,201,2.48756218905473,"Claude Opus4","TB","Short","TB · Short"
"1359","seed_59_all",6,200,3,"Claude Opus4","TB","Short","TB · Short"
"1360","seed_60_all",8,200,4,"Claude Opus4","TB","Short","TB · Short"
"1361","seed_61_all",54,211,25.5924170616114,"Claude Opus4","TB","Short","TB · Short"
"1362","seed_62_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1363","seed_63_all",1,200,0.5,"Claude Opus4","TB","Short","TB · Short"
"1364","seed_64_all",8,200,4,"Claude Opus4","TB","Short","TB · Short"
"1365","seed_65_all",11,204,5.3921568627451,"Claude Opus4","TB","Short","TB · Short"
"1366","seed_66_all",1,200,0.5,"Claude Opus4","TB","Short","TB · Short"
"1367","seed_67_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1368","seed_68_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1369","seed_69_all",3,201,1.49253731343284,"Claude Opus4","TB","Short","TB · Short"
"1370","seed_70_all",16,220,7.27272727272727,"Claude Opus4","TB","Short","TB · Short"
"1371","seed_71_all",8,205,3.90243902439024,"Claude Opus4","TB","Short","TB · Short"
"1372","seed_72_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1373","seed_73_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1374","seed_74_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1375","seed_75_all",27,224,12.0535714285714,"Claude Opus4","TB","Short","TB · Short"
"1376","seed_76_all",8,199,4.02010050251256,"Claude Opus4","TB","Short","TB · Short"
"1377","seed_77_all",46,206,22.3300970873786,"Claude Opus4","TB","Short","TB · Short"
"1378","seed_78_all",28,199,14.070351758794,"Claude Opus4","TB","Short","TB · Short"
"1379","seed_79_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1380","seed_80_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1381","seed_81_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1382","seed_82_all",20,197,10.1522842639594,"Claude Opus4","TB","Short","TB · Short"
"1383","seed_83_all",17,198,8.58585858585859,"Claude Opus4","TB","Short","TB · Short"
"1384","seed_84_all",9,192,4.6875,"Claude Opus4","TB","Short","TB · Short"
"1385","seed_85_all",7,200,3.5,"Claude Opus4","TB","Short","TB · Short"
"1386","seed_86_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1387","seed_87_all",6,205,2.92682926829268,"Claude Opus4","TB","Short","TB · Short"
"1388","seed_88_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1389","seed_89_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1390","seed_90_all",17,204,8.33333333333333,"Claude Opus4","TB","Short","TB · Short"
"1391","seed_91_all",7,200,3.5,"Claude Opus4","TB","Short","TB · Short"
"1392","seed_92_all",7,200,3.5,"Claude Opus4","TB","Short","TB · Short"
"1393","seed_93_all",6,199,3.01507537688442,"Claude Opus4","TB","Short","TB · Short"
"1394","seed_94_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1395","seed_95_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1396","seed_96_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1397","seed_97_all",10,202,4.95049504950495,"Claude Opus4","TB","Short","TB · Short"
"1398","seed_98_all",5,193,2.59067357512953,"Claude Opus4","TB","Short","TB · Short"
"1399","seed_99_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1400","seed_100_all",0,200,0,"Claude Opus4","TB","Short","TB · Short"
"1401","seed_1_all",4,196,2.04081632653061,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1402","seed_2_all",5,200,2.5,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1403","seed_3_all",12,252,4.76190476190476,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1404","seed_4_all",0,400,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
"1405","seed_5_all",0,27,0,"Gemini 2.5 Pro","TB","Short","TB · Short"
